,POP_2015,health_wellbeing,ID_HDC_G0,lng,lat
0,151.707,0,7017.0,74.46929584043967,21.554789612356828
1,174.942,0,7017.0,74.47033934660647,21.554789612356824
2,94.512,0,7017.0,74.46903145842226,21.553958139643015
3,169.929,0,7017.0,74.4700749608844,21.55395813964301
4,49.305,325,7017.0,74.46668009171631,21.553126668743502
5,202.363,0,7017.0,74.46978300480804,21.54647496685256
6,196.652,0,7017.0,74.4708264739362,21.546474966852557
7,117.311,0,7017.0,74.47604381957706,21.546474966852557
8,158.202,108,7017.0,74.46951873993254,21.545643512278073
9,201.36,94,7017.0,74.47056220535782,21.545643512278073
10,144.296,0,7017.0,74.47160567078312,21.545643512278073
11,172.327,0,7017.0,74.47577953248432,21.545643512278073
12,185.1,0,7017.0,74.4661241027128,21.544812059517067
13,229.478,178,7017.0,74.46716756443539,21.54481205951706
14,153.843,178,7017.0,74.46821102615799,21.544812059517064
15,148.83,121,7017.0,74.4692544878806,21.544812059517064
16,162.867,94,7017.0,74.4702979496032,21.54481205951706
17,119.447,0,7017.0,74.46585987459156,21.54398060856944
18,152.753,178,7017.0,74.46690333261166,21.54398060856944
19,177.209,178,7017.0,74.46794679063176,21.54398060856944
20,159.249,194,7017.0,74.47003370667191,21.54398060856944
21,191.29,194,7017.0,74.47107716469202,21.54398060856944
22,173.329,0,7017.0,74.4721206227121,21.54398060856944
23,74.502,194,7017.0,74.46976947656366,21.543149159435114
24,127.173,194,7017.0,74.47081293088141,21.543149159435117
25,177.253,393,7017.0,74.46715416098738,21.541486266606054
26,252.714,469,7017.0,74.46819760790102,21.541486266606057
27,86.534,442,7017.0,74.47028450172826,21.541486266606057
28,55.887,442,7017.0,74.4713279486419,21.541486266606057
29,95.209,252,7017.0,74.47237139555551,21.541486266606057
30,136.841,252,7017.0,74.47341484246913,21.54148626660606
31,170.452,0,7017.0,74.47445828938275,21.541486266606057
32,162.736,0,7017.0,74.47550173629637,21.541486266606054
33,125.594,393,7017.0,74.46688997674948,21.540654822911144
34,199.093,469,7017.0,74.46793341996134,21.540654822911144
35,136.71,555,7017.0,74.47002030638498,21.540654822911144
36,141.113,481,7017.0,74.47106374959682,21.54065482291114
37,98.697,245,7017.0,74.47315063602045,21.54065482291114
38,226.863,0,7017.0,74.4752375224441,21.540654822911144
39,173.068,511,7017.0,74.46975612386339,21.539823381029205
40,175.204,450,7017.0,74.4707995633736,21.5398233810292
41,92.942,245,7017.0,74.47288644239404,21.5398233810292
42,176.73,920,7017.0,74.46636164673683,21.538991940960138
43,198.614,920,7017.0,74.46740508254561,21.538991940960138
44,146.65,989,7017.0,74.46714093306885,21.538160502703874
45,193.339,325,7017.0,74.47027122939137,21.538160502703874
46,170.801,325,7017.0,74.47131466149888,21.538160502703874
47,176.773,0,7017.0,74.47340152571391,21.53816050270387
48,108.069,0,7017.0,74.47444495782145,21.538160502703874
49,173.286,325,7017.0,74.47000708163159,21.537329066260323
50,219.059,325,7017.0,74.47105051003805,21.53732906626033
